title,sentences,num_words
Huge rush for Jet Airways shares,"The price at which its shares will begin trading will be agreed over the weekend, bankers said.",17
Huge rush for Jet Airways shares,"""The demand for the IPO was impressive.",7
Huge rush for Jet Airways shares,"We believe that over the next two years, the domestic aviation sector promises strong growth, even though fuel prices could be high,"" said Hiten Mehta, manager of merchant banking firm, Fortune Financial Services.",33
Huge rush for Jet Airways shares,India began to open up its domestic airline market - previously dominated by state-run carrier Indian Airlines - in the 1990s.,19
Huge rush for Jet Airways shares,Jet began flying in 1993 and now has competitors including Air Deccan and Air Sahara.,14
Huge rush for Jet Airways shares,Budget carriers Kingfisher Airlines and SpiceJet are planning to launch operations in May this year.,15
Huge rush for Jet Airways shares,Jet has 42 aircraft and runs 271 scheduled flights daily within India.,10
Huge rush for Jet Airways shares,"It recently won government permission to fly to London, Singapore and Kuala Lumpur.",13
Tsunami 'to hit Sri Lanka banks'," Sri Lanka's banks face hard times following December's tsunami disaster, officials have warned.",13
Tsunami 'to hit Sri Lanka banks',"The Sri Lanka Banks Association said the waves which killed more than 30,000 people also washed away huge amounts of property which was securing loans.",24
Tsunami 'to hit Sri Lanka banks',"According to its estimate, as much as 13.6% of the loans made by private banks to clients in the disaster zone has been written off or damaged.",26
Tsunami 'to hit Sri Lanka banks',"State-owned lenders may be even worse hit, it said.",9
Tsunami 'to hit Sri Lanka banks',The association estimates that the private banking sector has 25bn rupees ($250m; £135m) of loans outstanding in the disaster zone.,20
Tsunami 'to hit Sri Lanka banks',"On one hand, banks are dealing with the death of their customers, along with damaged or destroyed collateral.",18
Tsunami 'to hit Sri Lanka banks',"On the other, most are extending cheap loans for rebuilding and recovery, as well as giving their clients more time to repay existing borrowing.",24
Tsunami 'to hit Sri Lanka banks',"The combination means a revenue shortfall during 2005, SLBA chairman - and Commercial Bank managing director - AL Gooneratne told a news conference.",20
Tsunami 'to hit Sri Lanka banks',"""Most banks have given moratoriums and will not be collecting interest, at least in this quarter,"" he said.",18
Tsunami 'to hit Sri Lanka banks',"In the public sector, more than one in ten of the state-owned People's Bank's customers in the south of Sri Lanka were affected, a bank spokesman told Reuters.",28
Tsunami 'to hit Sri Lanka banks',He estimated the bank's loss at 3bn rupees.,8
Fresh hope after Argentine crisis," Three years after Argentina was hit by a deadly economic crisis, there is fresh hope.",15
Fresh hope after Argentine crisis,"The country's economy is set to grow about 8% this year after seeing 9% growth last year, a sharp turnaround from 2002 when output fell 11%.",22
Fresh hope after Argentine crisis,"The unemployment rate is improving, too: It is set to slip below 13% by the end of the year, down from 20% in May 2002.",22
Fresh hope after Argentine crisis,"True, problems remain, but the overall picture is one of vast improvement.",12
Fresh hope after Argentine crisis,Even the International Monetary Fund (IMF) admits this.,8
Fresh hope after Argentine crisis,"""The Argentine authorities are proud, should be proud, of the strong performance of the economy,"" Thomas Dawson, an IMF director, said earlier this month.",24
Fresh hope after Argentine crisis,Argentina has made a remarkable recovery from a hideous and lengthy recession which in 2001 culminated in the government halting debt repayments to its private creditors.,25
Fresh hope after Argentine crisis,"The debt default sparked a deep and prolonged economic crisis which, at least initially, was made worse by the government's decisions.",21
Fresh hope after Argentine crisis,Pension payments were halted and bank accounts frozen as part of austerity measures introduced by the government to deal with the country's massive debts.,24
Fresh hope after Argentine crisis,"In response, angry crowds of ordinary Argentines took to the streets where dozens of lives were lost in clashes with the police.",22
Fresh hope after Argentine crisis,Two presidents and at least three finance minister resigned in less than a month.,14
Fresh hope after Argentine crisis,Argentina was on the brink of collapse.,7
Fresh hope after Argentine crisis,The fix was found in the currency markets with the abandonment of the peso's decade-long peg to the US dollar in February 2002.,22
Fresh hope after Argentine crisis,The subsequent devaluation saw thousands of people's life savings disappear.,10
Fresh hope after Argentine crisis,Scathes of companies went bust.,5
Fresh hope after Argentine crisis,"""Three years ago, every sector [of the economy] was hit by the crisis,"" said entrepreneur Drayton Valentine.",17
Fresh hope after Argentine crisis,It really was dire.,4
Fresh hope after Argentine crisis,"But since then, the general mood on the ground has improved dramatically, in part because the devaluation helped attract fresh direct investment from abroad and stimulate business within Brazil.",29
Fresh hope after Argentine crisis,"""Agriculture and tourism are helping,"" said entrepreneur Drayton Valentine.",9
Fresh hope after Argentine crisis,"Mr Valentine, who was born in the United States but grew up in Argentina, was fortunate: At the time of the crisis, his savings were held in dollar accounts abroad.",30
Fresh hope after Argentine crisis,But now he is using his money to help with the start-up a trading company.,15
Fresh hope after Argentine crisis,"He explained that initially, his firm is going to export building materials to Spain and United States.",17
Fresh hope after Argentine crisis,"Then, he would like to diversify to other areas, depending on the market.",13
Fresh hope after Argentine crisis,"""Locally there is a sense of recovery, many companies are exporting now,"" he said, noting that a lot of firms, which were closed during the crisis, are re-opening.",28
Fresh hope after Argentine crisis,But not all that shines is gold.,7
Fresh hope after Argentine crisis,Argentina is still burdened by its failure to pay private creditors at the end of 2001.,15
Fresh hope after Argentine crisis,"President Nestor Kirchner's administration is still trying to hammer out an agreement with the creditors, but with the debts' nominal value standing at around $100bn it is not proving easy.",30
